"DATE","tmax","tmin","rain","wind","relative_humidity","atm_trans","Kdown_direct","Kdown_diffuse","vpd"
1963-01-29,2.7,-12.8,0,1.76,0.36,0.72293,10504.8,2959.2,-999
1963-01-30,5.8,-3,0.0028,1.54,0.66,0.12509,378,1972.8,-999
1963-01-31,5.3,-3.2,2e-04,2.2,0.77,0.7024,9781.2,3538.8,-999
1963-02-01,1.1,-2.8,0.007,2.6,0.81,0.18848,309.6,3297.6,-999
1963-02-02,6.6,-2.4,0.0023,1.55,0.92,0.23148,1220.4,3250.8,-999
1963-02-03,5.3,-4.9,0.0027,5.48,0.64,0.74578,11332.8,3207.6,-999
1963-02-04,3.4,-6.2,0,2,0.37,0.74812,12031.2,2692.8,-999
1963-02-05,11.2,-4.5,0,1.29,0.41,0.7331,11736,2829.6,-999
1963-02-06,15.1,-3.2,0,1.34,0.56,0.72758,12031.2,2563.2,-999
1963-02-07,13.2,-2.3,0,1.7,0.69,0.42378,1944,6638.4,-999
1963-02-08,5.8,-2.1,0,4.1,0.57,0.74577,12600,2649.6,-999
1963-02-09,2.7,-4.6,0,2.11,0.32,0.47757,5202,4658.4,-999
1963-02-10,9,-3.9,3e-04,1.47,0.56,0.42892,4197.6,4744.8,-999
1963-02-11,9.6,-1.1,0.0028,2.21,0.9,0.21153,1317.6,3135.6,-999
1963-02-12,2.9,-2.1,0.009,3.03,0.87,0.19254,1036.8,3056.4,-999
1963-02-13,0.5,-7.1,0,5.16,0.61,0.69255,10249.2,4618.8,-999
1963-02-14,4.1,-6.1,8e-04,3.22,0.6,0.54066,6170.4,5551.2,-999
1963-02-15,-4,-11.8,0,5.35,0.51,0.77462,14234.4,2725.2,-999
1963-02-16,0.6,-15.3,0,2.15,0.42,0.75402,13150.8,3520.8,-999
1963-02-17,5.7,-8.1,0,1.24,0.34,0.68748,10692,4658.4,-999
1963-02-18,10.7,-6.6,0,1.45,0.48,0.7483,13946.4,2926.8,-999
1963-02-19,3.9,-0.8,0.0269,1.77,0.8,0.15161,154.8,3297.6,-999
1963-02-20,7.8,1.2,0,4.7,0.72,0.75788,13849.2,3578.4,-999
1963-02-21,1.6,-7.7,2e-04,4.4,0.66,0.76554,14079.6,3697.2,-999
1963-02-22,-7.5,-23.9,0,3.53,0.62,0.80447,15562.8,3301.2,-999
1963-02-23,1.1,-21.3,0,2.38,0.64,0.7938,15411.6,3384,-999
1963-02-24,6.4,-8.4,0.0014,3.07,0.73,0.44163,4568.4,5990.4,-999
1963-02-25,10.4,-10.4,0,3.39,0.72,0.72802,13939.2,3636,-999
1963-02-26,4.5,-5.8,0.0105,2.4,0.85,0.17635,36,4262.4,-999
1963-02-27,-0.3,-18.6,0.002,2.92,0.67,0.78527,15498,3826.8,-999
1963-02-28,7.8,-8.7,0,2.81,0.74,0.31443,1890,5922,-999
1963-03-01,4.9,0.8,0.0057,1.82,0.94,0.16319,129.6,3963.6,-999
1963-03-02,6.8,0.5,7e-04,4.42,0.83,0.68205,12402,4867.2,-999
1963-03-03,13.4,-3.1,0,1.94,0.62,0.75146,16048.8,3157.2,-999
1963-03-04,18.1,-0.2,0,3.51,0.77,0.60466,10454.4,5144.4,-999
1963-03-05,15.9,11.5,0.0065,3.27,0.95,0.24196,1152,5148,-999
1963-03-06,13.2,5.2,0.0292,4.89,0.79,0.61853,11340,4914,-999
1963-03-07,9.7,1.9,0,5.14,0.43,0.70277,13492.8,5144.4,-999
1963-03-08,12.2,-2.3,0,2.98,0.57,0.74338,16149.6,3744,-999
1963-03-09,16.4,-1.4,0,3.21,0.61,0.53074,6847.2,7484.4,-999
1963-03-10,11.8,4.3,0,4.57,0.61,0.71485,14781.6,4694.4,-999
1963-03-11,7.1,0.4,0.0079,2.25,0.77,0.12979,158.4,3409.2,-999
1963-03-12,13.6,3.2,0.0246,1.51,0.99,0.16709,370.8,4262.4,-999
1963-03-13,22.2,0.6,0,3.26,0.76,0.7434,17492.4,3301.2,-999
1963-03-14,15.1,5,0,3.49,0.62,0.47404,9147.6,4226.4,-999
1963-03-15,11,-1.6,0,2.2,0.56,0.75773,17866.8,3693.6,-999
1963-03-16,10.9,0.1,0.0051,2.02,0.75,0.27563,2714.4,5194.8,-999
1963-03-17,23.3,8.7,0.0092,3.64,0.8,0.61485,12312,5479.2,-999
1963-03-18,18.6,6.8,0,5.72,0.49,0.68938,15382.8,4730.4,-999
1963-03-19,12.9,7.6,0.0029,2.48,0.68,0.25138,1904.4,5490,-999
1963-03-20,10.5,6.3,0.0042,4.61,0.71,0.59097,11271.6,6253.2,-999
1963-03-21,4.9,-0.1,3e-04,6.86,0.52,0.54315,7171.2,9064.8,-999
1963-03-22,5.1,-0.9,0,6.16,0.54,0.72934,16592.4,5382,-999
1963-03-23,13.8,-1.6,0,3.38,0.45,0.75059,19105.2,3686.4,-999
1963-03-24,21.4,-1.1,0,2.22,0.59,0.74576,19123.2,3697.2,-999
1963-03-25,22.3,5,0,2.78,0.59,0.68768,16632,4572,-999
1963-03-26,18,6.4,0.0054,3.48,0.75,0.35286,5742,5220,-999
1963-03-27,16.7,5.2,0,4.46,0.66,0.72201,17262,5335.2,-999
1963-03-28,22.5,1.7,0,2.58,0.6,0.6488,14104.8,6350.4,-999
1963-03-29,24.3,3.4,0,2.19,0.62,0.74503,19890,3769.2,-999
1963-03-30,26.4,7.9,0,2.95,0.53,0.72488,18853.2,4330.8,-999
1963-03-31,19.6,11.7,0.0029,1.77,0.76,0.18711,1915.2,4111.2,-999
1963-04-01,23,8.9,3e-04,2.15,0.64,0.60728,14637.6,5058,-999
1963-04-02,27.4,8.9,0,2.27,0.67,0.70359,18180,4795.2,-999
1963-04-03,28.9,10.4,0,2.96,0.65,0.72352,19890,3895.2,-999
1963-04-04,22.8,11.1,0,5.42,0.52,0.73256,19994.4,4248,-999
1963-04-05,15.5,3.5,0,3.33,0.36,0.69635,16354.8,6840,-999
1963-04-06,16.4,4.9,0,1.76,0.51,0.5103,6865.2,10242,-999
1963-04-07,20.2,6,0,1.98,0.65,0.61231,12765.6,7891.2,-999
1963-04-08,20.6,2.7,0,2.41,0.52,0.61308,15296.4,5515.2,-999
1963-04-09,19.2,8.8,0.0015,2.98,0.63,0.47073,8676,7401.6,-999
1963-04-10,14.1,3.5,0,4.94,0.43,0.76536,22161.6,4136.4,-999
1963-04-11,14.5,1.5,0,3.79,0.43,0.75356,21902.4,4143.6,-999
1963-04-12,16,0.4,0,3.24,0.53,0.75593,22100.4,4179.6,-999
1963-04-13,14.1,1.4,0,3.3,0.55,0.5802,12178.8,8107.2,-999
1963-04-14,14.6,3.4,0,4.1,0.54,0.60542,13284,8002.8,-999
1963-04-15,14.7,1.2,0,3.73,0.49,0.72123,19065.6,6433.2,-999
1963-04-16,21,-0.5,0,1.89,0.45,0.7066,18320.4,6796.8,-999
1963-04-17,28.3,11.1,0.0024,3.14,0.48,0.5305,11610,7347.6,-999
1963-04-18,27.2,14.5,0,3.78,0.53,0.54578,12409.2,7196.4,-999
1963-04-19,30,12.4,0,2.83,0.65,0.68698,18536.4,6267.6,-999
1963-04-20,25.1,18.6,0,4.52,0.42,0.73692,22370.4,4370.4,-999
1963-04-21,29,7.7,0,2.75,0.4,0.6958,20224.8,5148,-999
1963-04-22,27.7,11.6,6e-04,3.01,0.56,0.60315,16531.2,5569.2,-999
1963-04-23,22.7,12.7,0.0036,3.93,0.66,0.67424,19555.2,5266.8,-999
1963-04-24,13.7,4.2,0,4.66,0.47,0.66831,17460,7257.6,-999
1963-04-25,18.2,4.6,0,1.47,0.48,0.62131,15753.6,7329.6,-999
1963-04-26,18.9,7.3,0,1.99,0.43,0.62117,15552,7628.4,-999
1963-04-27,22.1,3.7,0,1.63,0.47,0.66027,17006.4,7740,-999
1963-04-28,20.9,6.8,0,2.3,0.45,0.64801,15897.6,8492.4,-999
1963-04-29,17.4,6.7,0.0184,2.9,0.65,0.05382,72,1962,-999
1963-04-30,21.9,9.9,0.0046,5.08,0.84,0.39484,7923.6,7059.6,-999
1963-05-01,12.6,2.3,0,6.81,0.49,0.64614,16300.8,8316,-999
1963-05-02,20.1,-0.3,0,3,0.41,0.76508,24706.8,4554,-999
1963-05-03,24.9,3.5,0,1.57,0.53,0.74935,24199.2,4568.4,-999
1963-05-04,26.3,6.9,0,1.91,0.5,0.70932,21898.8,5432.4,-999
1963-05-05,27.3,8.8,0,2.26,0.52,0.64431,18630,6285.6,-999
1963-05-06,24.2,12.2,0.0015,1.7,0.66,0.51691,12992.4,7066.8,-999
1963-05-07,24.3,11.4,3e-04,1.27,0.69,0.66891,20667.6,5378.4,-999
1963-05-08,30,11.8,0,3.09,0.55,0.68521,18676.8,8092.8,-999
1963-05-09,30.5,15.1,0,3.44,0.49,0.62366,18194.4,6249.6,-999
1963-05-10,31.5,16,0,3.15,0.56,0.60394,14760,8985.6,-999
1963-05-11,27.5,19.7,0,4.18,0.59,0.6764,20984.4,5691.6,-999
1963-05-12,20.9,9.8,0,2.59,0.53,0.64381,17802,7664.4,-999
1963-05-13,17.5,10.1,0.0023,3.11,0.58,0.39013,7106.4,8370,-999
1963-05-14,22.6,11.8,0.0015,3.31,0.8,0.4256,8683.2,8247.6,-999
1963-05-15,25.4,11.2,0,2.65,0.6,0.69636,22003.2,5774.4,-999
1963-05-16,21.3,13.6,0.0176,1.09,0.81,0.22323,1393.2,7534.8,-999
1963-05-17,19.6,15,0.0191,2.09,0.96,0.15029,374.4,5652,-999
1963-05-18,22.7,15.7,0.0043,4.06,0.76,0.64376,18187.2,7689.6,-999
1963-05-19,25.7,10.3,0,2.46,0.64,0.6584,20235.6,6292.8,-999
1963-05-20,25.8,12.3,1e-04,2.78,0.67,0.56444,13449.6,9345.6,-999
1963-05-21,22.6,13.7,7e-04,1.6,0.77,0.42096,8935.2,8103.6,-999
1963-05-22,22.7,10.8,1e-04,2.77,0.69,0.59144,16527.6,7462.8,-999
1963-05-23,18.7,8.3,0.0011,3.2,0.47,0.74654,25311.6,5032.8,-999
1963-05-24,19.4,5.9,0,1.95,0.59,0.70705,21690,7106.4,-999
1963-05-25,18.5,10.4,8e-04,1.82,0.63,0.32511,4032,9234,-999
1963-05-26,19.8,13,1e-04,1.1,0.72,0.27264,2642.4,8503.2,-999
1963-05-27,17,12.9,0.0065,2.53,0.88,0.1003,162,3945.6,-999
1963-05-28,19.8,12.6,0.0054,2.5,0.94,0.17061,482.4,6516,-999
1963-05-29,25.1,17.2,0.0022,1.99,0.89,0.38816,6688.8,9259.2,-999
1963-05-30,24.8,15,0,2.6,0.73,0.61442,19573.2,5709.6,-999
1963-05-31,24.2,11.5,1e-04,1.8,0.67,0.50311,12866.4,7866,-999
1963-06-01,24.7,13.3,0,1.96,0.64,0.65474,19587.6,7430.4,-999
1963-06-02,22.4,10.8,0,2.52,0.65,0.60144,18032.4,6818.4,-999
1963-06-03,20.6,14.3,0.0112,2.35,0.93,0.16342,1980,4780.8,-999
1963-06-04,22.9,14.3,7e-04,2.57,0.82,0.44799,10054.8,8499.6,-999
1963-06-05,26.3,13.6,5e-04,1.69,0.81,0.58061,17226,6847.2,-999
1963-06-06,28.3,15,3e-04,2.67,0.81,0.59478,18133.2,6552,-999
1963-06-07,30.4,18,9e-04,2.79,0.77,0.60792,18306,6948,-999
1963-06-08,27.9,18.9,4e-04,1.97,0.77,0.50306,13215.6,7700.4,-999
1963-06-09,31.5,18.4,5e-04,1.89,0.76,0.64568,20815.2,6051.6,-999
1963-06-10,32.8,20.5,0,3.29,0.67,0.62317,20070,5878.8,-999
1963-06-11,28.6,21.1,7e-04,3.14,0.68,0.51901,14014.8,7610.4,-999
1963-06-12,24.8,15.6,0,4.88,0.58,0.71292,23961.6,5760,-999
1963-06-13,24.8,12.1,0,3.5,0.53,0.72093,24094.8,5976,-999
1963-06-14,27.9,15,0.0062,2.75,0.68,0.5348,14648.4,7668,-999
1963-06-15,25.2,15.8,0,3.3,0.64,0.68536,20386.8,8222.4,-999
1963-06-16,21.1,14.6,0,1.45,0.69,0.0763,82.8,3103.2,-999
1963-06-17,25.5,13.1,0,1.4,0.68,0.48202,9136.8,10994.4,-999
1963-06-18,27,13.6,0,1.52,0.62,0.49454,8380.8,12276,-999
1963-06-19,28.6,14.3,0,1.99,0.57,0.62644,18788.4,7380,-999
1963-06-20,27.3,17,0.0051,2.49,0.75,0.42108,8247.6,9342,-999
1963-06-21,22.3,17.8,0.0178,2.78,0.81,0.29872,6721.2,5756.4,-999
1963-06-22,23.2,11.2,0,1.72,0.61,0.56865,11268,12481.2,-999
1963-06-23,27.1,12.1,0,1.43,0.57,0.68421,19764,8805.6,-999
1963-06-24,28.8,12.4,0,1.61,0.54,0.72279,24570,5601.6,-999
1963-06-25,30.4,13.1,0,1.42,0.5,0.69724,22186.8,6908.4,-999
1963-06-26,31.9,14.1,0,1.78,0.51,0.67355,21009.6,7084.8,-999
1963-06-27,30.8,17.6,0,1.97,0.61,0.56016,16124.4,7228.8,-999
1963-06-28,30.5,18.9,0,1.84,0.71,0.55209,14238,8766,-999
1963-06-29,31.6,19.1,0.002,1.97,0.68,0.57907,17168.4,6944.4,-999
1963-06-30,32.2,19.2,0.0026,1.03,0.73,0.52515,14522.4,7329.6,-999
1963-07-01,32.7,20.3,0.0018,1.26,0.77,0.56001,16549.2,6735.6,-999
1963-07-02,30.4,20.4,0.0045,2.13,0.8,0.52669,13489.2,8391.6,-999
1963-07-03,29.7,21.1,0,3.83,0.65,0.68035,21592.8,6645.6,-999
1963-07-04,27.9,16.2,0,2.38,0.41,0.74085,25452,5266.8,-999
1963-07-05,28.9,12.1,0,2.39,0.48,0.73094,25063.2,5212.8,-999
1963-07-06,30.8,15.4,0.0013,1.87,0.54,0.49997,11329.2,9356.4,-999
1963-07-07,29.6,16.1,3e-04,1.26,0.75,0.56182,14238,8978.4,-999
1963-07-08,29.8,18.1,1e-04,2.62,0.69,0.57597,17208,6562.8,-999
1963-07-09,26.9,17.2,0,1.89,0.47,0.59553,15822,8722.8,-999
1963-07-10,23.4,14.6,0,1.97,0.44,0.48354,12236.4,7664.4,-999
1963-07-11,25.3,11.2,0,1.38,0.55,0.60691,18108,6832.8,-999
1963-07-12,27.2,13.7,0,1.26,0.59,0.59146,17949.6,6318,-999
1963-07-13,27.5,16.8,6e-04,1.7,0.58,0.51799,14396.4,6822,-999
1963-07-14,25.6,17,0.0231,3.77,0.85,0.20125,2858.4,5371.2,-999
1963-07-15,28.7,17.2,0,3.02,0.69,0.6036,17593.2,7045.2,-999
1963-07-16,30.5,15.5,0,1.48,0.68,0.58935,14068.8,9943.2,-999
1963-07-17,30.2,19.1,6e-04,1.67,0.72,0.56279,15966,6919.2,-999
1963-07-18,31.7,19.4,0,2.11,0.76,0.56109,16293.6,6476.4,-999
1963-07-19,30.5,20.8,0.003,2.73,0.74,0.54013,15386.4,6487.2,-999
1963-07-20,31.7,23.3,0.0033,4.39,0.72,0.51048,12826.8,7801.2,-999
1963-07-21,26.2,18.4,1e-04,4.35,0.71,0.4118,7930.8,8672.4,-999
1963-07-22,28.9,16.7,0,2.05,0.63,0.53171,14468.4,6919.2,-999
1963-07-23,27.5,17.2,0.0102,1.48,0.83,0.4439,10101.6,7711.2,-999
1963-07-24,26.9,18.5,0.0066,1.51,0.81,0.48566,12502.8,6937.2,-999
1963-07-25,27.9,17.3,2e-04,1.83,0.71,0.53812,14202,7282.8,-999
1963-07-26,30.4,18.4,0,1.68,0.73,0.49832,11520,8323.2,-999
1963-07-27,33.1,19,0,1.42,0.68,0.59966,18118.8,5695.2,-999
1963-07-28,33.4,20.3,0.0012,1.36,0.73,0.57671,15994.8,6843.6,-999
1963-07-29,29.8,20,0.0108,1.77,0.85,0.45913,10155.6,7974,-999
1963-07-30,26.3,20,2e-04,1.88,0.84,0.34007,5889.6,7498.8,-999
1963-07-31,24.2,19.5,0.0049,1.42,0.95,0.18344,817.2,6382.8,-999
1963-08-01,29.6,19.3,0.0014,2.56,0.8,0.57578,16617.6,5911.2,-999
1963-08-02,30.6,16.5,0,2.25,0.64,0.7171,23011.2,4957.2,-999
1963-08-03,34.3,17.5,0,2.44,0.62,0.67363,21049.2,5137.2,-999
1963-08-04,31.5,21.2,0,3.81,0.62,0.5895,16246.8,6591.6,-999
1963-08-05,30,16.5,0,2.24,0.66,0.70559,21790.8,5450.4,-999
1963-08-06,30.7,15.1,0,1.51,0.59,0.68751,20379.6,6069.6,-999
1963-08-07,29,16.7,0.0034,2.24,0.67,0.43033,7729.2,8766,-999
1963-08-08,30.1,18,1e-04,2.52,0.75,0.57419,15091.2,6836.4,-999
1963-08-09,30,17.3,0,2.57,0.66,0.61472,16707.6,6678,-999
1963-08-10,29,18.1,7e-04,1.51,0.69,0.32081,3888,8269.2,-999
1963-08-11,29.2,17.7,0.0022,1.71,0.73,0.65822,18806.4,6037.2,-999
1963-08-12,30,13.8,0,1.82,0.59,0.71416,21744,5101.2,-999
1963-08-13,27.4,18.8,0.0094,2.93,0.74,0.31477,4950,6832.8,-999
1963-08-14,23.6,15.9,0,4.85,0.63,0.712,21056.4,5482.8,-999
1963-08-15,25.9,11.1,0,1.47,0.62,0.66437,18025.2,6631.2,-999
1963-08-16,27.4,13.1,0,1.48,0.65,0.54856,12488.4,7779.6,-999
1963-08-17,30.7,15.9,0,2.11,0.58,0.62476,16250.4,6728.4,-999
1963-08-18,29,17.3,0,2.26,0.64,0.59206,15609.6,6066,-999
1963-08-19,29.5,18,0.0034,2.08,0.7,0.45536,8013.6,8578.8,-999
1963-08-20,27.6,19.1,0.0197,1.23,0.85,0.46709,8186.4,8751.6,-999
1963-08-21,24.7,18,0.0148,0.8,0.91,0.25849,1188,8139.6,-999
1963-08-22,28.9,18.8,0.0045,1.22,0.87,0.52017,10519.2,8157.6,-999
1963-08-23,29.6,17.3,0,2.14,0.74,0.67168,18684,5310,-999
1963-08-24,30.1,16.4,1e-04,2.44,0.72,0.6219,16552.8,5547.6,-999
1963-08-25,25.5,19.5,2e-04,2.01,0.81,0.22985,1296,6829.2,-999
1963-08-26,19,14.3,0.0086,1.32,0.85,0.13679,356.4,4453.2,-999
1963-08-27,19.2,14.2,0.0022,1,0.87,0.16956,493.2,5436,-999
1963-08-28,24.9,15.1,3e-04,1.67,0.86,0.26524,2667.6,6555.6,-999
1963-08-29,24.3,16.2,0.0011,2.04,0.89,0.29705,2246.4,8024.4,-999
1963-08-30,27.8,19.8,0.0012,1.82,0.81,0.57681,13878,5950.8,-999
1963-08-31,26.2,14.1,0,2.75,0.69,0.66385,16362,6325.2,-999
1963-09-01,25.3,12.2,0,1.55,0.67,0.71573,19436.4,4878,-999
1963-09-02,26.3,14.1,0,1.52,0.7,0.48478,8398.8,7970.4,-999
1963-09-03,30,16.3,0,2.25,0.69,0.57146,13446,5731.2,-999
1963-09-04,25.6,19.4,0.01,1.45,0.84,0.33475,5464.8,5698.8,-999
1963-09-05,21.9,17.6,0.0107,2.29,0.91,0.22412,1929.6,5497.2,-999
1963-09-06,19.6,15.4,0.0262,1.79,0.91,0.21158,1026,5940,-999
1963-09-07,25.1,13.2,0,0.98,0.79,0.5818,10605.6,8424,-999
1963-09-08,26.2,13.1,0,1.03,0.75,0.63288,15361.2,5202,-999
1963-09-09,27.1,13,0,1.41,0.71,0.58441,12888,5972.4,-999
1963-09-10,28.7,14.8,0,2.08,0.73,0.61067,14072.4,5500.8,-999
1963-09-11,26.9,16.7,3e-04,2.14,0.71,0.50499,10180.8,5893.2,-999
1963-09-12,29.2,19.3,4e-04,2.8,0.72,0.56335,12366,5439.6,-999
1963-09-13,24.3,17.2,0.0149,2.52,0.84,0.30583,3495.6,6102,-999
1963-09-14,16.7,12.8,0.0073,2.69,0.73,0.1159,39.6,3571.2,-999
1963-09-15,19.6,12.3,0,2.09,0.71,0.43476,4964.4,8481.6,-999
1963-09-16,23.7,10.6,0,1.25,0.74,0.56078,11124,6091.2,-999
1963-09-17,26.4,10.8,0,1.22,0.73,0.70715,17085.6,4460.4,-999
1963-09-18,26.9,11.5,0,1.17,0.7,0.66231,14392.8,5634,-999
1963-09-19,28.1,12.1,0,1.15,0.66,0.71939,17542.8,4042.8,-999
1963-09-20,29.2,12.3,0,1.54,0.65,0.71789,17420.4,3952.8,-999
1963-09-21,29.5,15.2,0,1.53,0.7,0.61023,13474.8,4550.4,-999
1963-09-22,23.3,13.4,0.0031,2.86,0.68,0.69977,15739.2,4766.4,-999
1963-09-23,18.8,6.8,0,2.42,0.52,0.75176,17650.8,4201.2,-999
1963-09-24,16.5,5.1,0,2.17,0.5,0.74617,17384.4,4129.2,-999
1963-09-25,20.1,5,0,1.75,0.64,0.73347,16966.8,4006.8,-999
1963-09-26,24.7,9.8,0,0.95,0.69,0.56568,10047.6,5994,-999
1963-09-27,25.5,9.6,0,1.71,0.65,0.69208,13647.6,5814,-999
1963-09-28,23.3,11.3,0.0023,1.9,0.62,0.33143,1864.8,7376.4,-999
1963-09-29,23.2,13.1,0.0535,2.68,0.82,0.3658,5925.6,4186.8,-999
1963-09-30,18.9,9.1,0,3.16,0.62,0.74386,16650,3736.8,-999
1963-10-01,20.7,6.2,0,1.52,0.68,0.72414,15912,3762,-999
1963-10-02,23.9,7.1,0,1.7,0.72,0.6633,13420.8,4442.4,-999
1963-10-03,24.9,10.5,0,3.14,0.74,0.59814,11854.8,4111.2,-999
1963-10-04,22,9.9,0,2.7,0.59,0.74857,16243.2,3560.4,-999
1963-10-05,21.4,7.9,0,1.1,0.6,0.73159,15642,3538.8,-999
1963-10-06,24.7,5.8,0,1.24,0.65,0.73923,15746.4,3459.6,-999
1963-10-07,27.1,8.5,0,1.99,0.7,0.73413,15508.8,3391.2,-999
1963-10-08,26,10.9,0,2.86,0.68,0.68926,13762.8,3819.6,-999
1963-10-09,19.9,8.9,0,2.33,0.63,0.73428,15084,3474,-999
1963-10-10,19.9,5.9,0,1.26,0.55,0.73496,14961.6,3441.6,-999
1963-10-11,25.7,5.3,0,1.67,0.6,0.71866,14472,3355.2,-999
1963-10-12,24.8,11.4,0,2.32,0.64,0.71344,14104.8,3427.2,-999
1963-10-13,19.8,7.6,0,1.34,0.58,0.73042,14382,3398.4,-999
1963-10-14,21.6,6.3,0,0.98,0.58,0.73963,14515.2,3319.2,-999
1963-10-15,24.2,4.8,0,1.36,0.61,0.75019,14691.6,3225.6,-999
1963-10-16,25.5,5.5,0,1.69,0.57,0.75314,14626.8,3189.6,-999
1963-10-17,25.1,6.7,0,1.73,0.56,0.74612,14324.4,3157.2,-999
1963-10-18,25.5,7.3,0,1.47,0.51,0.72139,13597.2,3142.8,-999
1963-10-19,25.6,8.7,0,1.42,0.54,0.71068,13075.2,3258,-999
1963-10-20,26.1,9.2,0,2.2,0.58,0.71427,13075.2,3182.4,-999
1963-10-21,25.5,9.1,0,2.16,0.59,0.72123,13176,3081.6,-999
1963-10-22,20.2,10.4,7e-04,2.55,0.69,0.32543,3016.8,4248,-999
1963-10-23,15.1,12.1,0.0038,1.74,0.94,0.08614,10.8,1893.6,-999
1963-10-24,22.3,10.4,0,1.52,0.78,0.68515,11613.6,3387.6,-999
1963-10-25,22.5,13.8,0,1.26,0.68,0.29852,1224,5248.8,-999
1963-10-26,25.6,11.8,0,1.37,0.77,0.67159,10926,3495.6,-999
1963-10-27,26.4,11.3,0,1.69,0.7,0.64258,10562.4,3103.2,-999
1963-10-28,21,12.8,0.0015,2.51,0.77,0.35073,3841.2,3546,-999
1963-10-29,15.6,8.1,0.003,4.47,0.55,0.64165,9457.2,3927.6,-999
1963-10-30,11.8,4.1,0,5.26,0.5,0.72853,11721.6,3330,-999
1963-10-31,19.3,1.1,0,2.65,0.43,0.72023,11854.8,2883.6,-999
1963-11-01,14.5,6.9,0.0132,3.43,0.64,0.17015,262.8,3186,-999
1963-11-02,8.1,2.4,0.012,5.57,0.64,0.69732,10220.4,3780,-999
1963-11-03,10.7,1.6,0,4.17,0.47,0.73471,11649.6,2962.8,-999
1963-11-04,14,-0.9,4e-04,1.36,0.63,0.58305,6631.2,4856.4,-999
1963-11-05,13.5,6,0.0017,1.77,0.74,0.33732,1861.2,4723.2,-999
1963-11-06,11.5,10.6,0.0342,1.94,1,0.06589,3.6,1270.8,-999
1963-11-07,12.9,10.2,0.011,6.62,0.93,0.32707,1724.4,4543.2,-999
1963-11-08,13.4,8,0,6.27,0.69,0.68381,9226.8,3758.4,-999
1963-11-09,17.4,5.9,0,3.95,0.63,0.72807,11073.6,2628,-999
1963-11-10,18.1,6.2,0,1.62,0.68,0.68827,9993.6,2844,-999
1963-11-11,14.9,4.5,0,2.84,0.68,0.72123,10724.4,2610,-999
1963-11-12,10.8,1,0,3.12,0.54,0.72695,10393.2,2930.4,-999
1963-11-13,7.7,-1.6,1e-04,2.55,0.57,0.51134,4366.8,4924.8,-999
1963-11-14,6.8,-1.7,0,3.58,0.6,0.46474,3391.2,4982.4,-999
1963-11-15,9.9,1.3,0,4.03,0.68,0.70637,9604.8,3016.8,-999
1963-11-16,14.7,-2.3,0,2.34,0.68,0.68944,9694.8,2523.6,-999
1963-11-17,20.7,2.1,0,2,0.69,0.70138,9878.4,2451.6,-999
1963-11-18,21.7,3.9,0,2.51,0.73,0.66216,8672.4,2876.4,-999
1963-11-19,15.9,8,1e-04,2.9,0.75,0.69666,9536.4,2520,-999
1963-11-20,13.3,5.4,0,1.86,0.76,0.611,7034.4,3459.6,-999
1963-11-21,17,6.3,0.0019,1.46,0.8,0.29099,1962,2998.8,-999
1963-11-22,18.7,8.7,0,2.16,0.8,0.38756,1954.8,4604.4,-999
1963-11-23,16.5,11.8,0.008,4.72,0.92,0.05763,3.6,964.8,-999
1963-11-24,10.9,2,0,4.47,0.56,0.71893,9615.6,2383.2,-999
1963-11-25,8.1,-1.8,0,1.76,0.66,0.67664,8038.8,3178.8,-999
1963-11-26,10,0,6e-04,1.36,0.76,0.20086,842.4,2466,-999
1963-11-27,18.6,4.9,2e-04,2.29,0.86,0.54766,5428.8,3535.2,-999
1963-11-28,12.9,6.1,0,1.43,0.9,0.30382,1656,3286.8,-999
1963-11-29,14.4,2.3,0.0422,3.96,0.92,0.24462,1213.2,2743.2,-999
1963-11-30,2.5,-0.3,4e-04,6.84,0.59,0.38992,1771.2,4500,-999
1963-12-01,2.3,-1.4,0,3.89,0.62,0.56442,4953.6,4075.2,-999
1963-12-02,6.6,-2.1,0,1.59,0.62,0.35515,1058.4,4593.6,-999
1963-12-03,5.3,-0.1,2e-04,3.02,0.79,0.63083,7124.4,2865.6,-999
1963-12-04,6.7,-3.3,0,2.05,0.63,0.59084,5691.6,3621.6,-999
1963-12-05,6.6,0,1e-04,1.21,0.7,0.37782,1868.4,4060.8,-999
1963-12-06,7,-2.9,0,1.87,0.7,0.69774,8575.2,2329.2,-999
1963-12-07,13.4,-2.4,0,1.61,0.69,0.70069,8690.4,2217.6,-999
1963-12-08,6.5,-1.3,0.0045,2.81,0.9,0.22026,918,2498.4,-999
1963-12-09,2.4,-2.7,2e-04,3.9,0.71,0.58591,5468.4,3589.2,-999
1963-12-10,3.7,-2.7,0,5.54,0.59,0.68255,8067.6,2451.6,-999
1963-12-11,3.3,-2.8,4e-04,2.05,0.68,0.21199,234,3024,-999
1963-12-12,8.5,0.2,0.0032,2.58,0.9,0.31022,1929.6,2826,-999
1963-12-13,6,1,2e-04,1.14,0.87,0.32221,1537.2,3391.2,-999
1963-12-14,4.2,-3.8,0.0038,3.19,0.78,0.32049,867.6,4024.8,-999
1963-12-15,-3,-10.1,0,5.06,0.45,0.72897,8920.8,2188.8,-999
1963-12-16,-3.1,-10.5,0,3.93,0.52,0.72713,8920.8,2145.6,-999
1963-12-17,0.5,-9.5,0,1.85,0.48,0.71016,8618.4,2178,-999
